m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,samplen,typexpr,express,subject
10985.432643380518,2079.8236387472916,-9013.777744108194,7007.404799501983,1202.882566723116,-6318.820369885547,1845.7943573871764,133.91881626919397,-2814.3865086487867,9173.35686091858,1304.210199808048,-8374.984393797962,4107.958871907046,581.6610830013545,-3837.4246587161697,-3482.1971956291336,-455.4089073914143,3031.2132180130175,8518.629519570586,342.5047284862895,-9336.723456639193,-127.86906997744632,-344.61834795353604,-212.4038397223868,-13581.70531294964,-1531.2531504062242,13782.075430954324,0,N,N,8
8793.935590223873,2215.006382854999,-6313.749141293684,5186.895152937757,1238.9525438572057,-4262.539424846727,112.90469481911487,-45.18436676600302,-1243.6875817229477,7341.861655472632,1265.6919175478638,-6433.69917677617,3097.126002642145,570.3564025041096,-2763.917879514698,-3250.080728234034,-446.62344800991036,2785.167441310321,6918.719075545435,28.442685651577676,-8177.2858032749755,56.21112523353315,-425.1041990215747,-575.5776683355936,-10137.242191954236,-1225.7947647252968,10518.075912384862,0,N,N,9
10751.302137225428,2510.0285803531888,-8424.696814218905,6424.72213650028,1463.4465045718057,-5448.423293342346,297.7565669684989,88.82461405574752,-1097.667044189013,9122.288093731573,1638.017109927043,-8051.248278526935,3899.1430971133605,722.331455290027,-3487.5505334945765,-4029.0971602356717,-621.3840058000111,3511.4811366574713,8612.772170649136,539.707860603989,-9301.256960520186,230.20266896633137,-396.6721967021611,-669.8629960896086,-12476.82327622367,-1905.0921096105717,12252.932753053445,0,N,N,10
12528.428042797796,2910.3956970015643,-9772.432581184214,7514.65746470782,1701.4147768502226,-6361.285799187254,482.31406742219497,120.48753700942643,-1447.9459482071913,10594.863108077636,1861.3303552741672,-9380.995300549213,4515.372684234782,824.0186492977036,-4044.1341408907783,-4667.894383768704,-691.5143213385697,4091.3558578373663,10028.937880060483,548.6899215317518,-10950.398732619453,171.16920045595043,-496.43917759577926,-717.5923476959483,-14741.951392511328,-2175.6261237754115,14574.240597403996,1,N,N,10
10688.52049656157,2013.7210372861775,-8948.156334628362,6710.048329587561,1235.38650671654,-5967.989827400022,1253.2777549976133,291.2794258610497,-1793.7765201472716,9045.823901138137,1286.3247095929396,-8307.137160970064,4029.6528662904693,572.1977237464346,-3753.160272717521,-3555.078847609235,-444.4463052559939,3200.1114756144966,8573.130445767534,428.67386475080576,-9202.485721808082,105.13105708511239,-403.28652566085475,-504.9417200115886,-12862.188625393104,-1749.940110715231,12686.543312633736,0,N,N,11
11581.344429078734,2023.0787980623875,-9838.703800685515,7494.644882348184,1222.058730310656,-6796.490086720632,2153.6495172817226,264.3024793382127,-2802.476021336918,9669.294223849185,1310.2092115029943,-8886.565896938575,4388.270930923452,572.7780970135254,-4113.937186486784,-3538.416768547246,-481.0600755858175,3112.0773609868875,8901.731147415792,454.44896213879827,-9451.226045605035,-186.3567907032816,-377.81743778379473,-156.73504361868106,-14281.047976183405,-1760.4059715165347,14119.70009994264,0,N,N,12
12750.114795572958,2195.406277925906,-10841.85681057258,8284.160783636158,1322.423292401449,-7527.368559419724,2487.5815997780464,261.8120406114905,-3230.862507805718,10632.324147300431,1417.3328238335941,-9783.953708397219,4840.8439117843645,627.4836178795475,-4541.737481607116,-3841.385483483539,-512.7069945233703,3377.6282268381874,9773.845959960574,472.6874043528188,-10378.930158890318,-243.2405067717832,-391.6413725575469,-119.58705394389403,-15789.19063762627,-1844.667889405848,15652.31559620328,1,N,N,12
12011.270608276083,2057.0844986738707,-10236.809856816417,7811.308746497811,1245.7612988610335,-7104.235859966731,2353.3834772807904,280.00352745261176,-3021.7843975752603,10012.71219682038,1326.6769819097922,-9220.177778419893,4563.687536844502,582.5291408378387,-4286.568586225861,-3604.9579788947194,-480.2779042840632,3172.300690485917,9190.6792157005,445.3968052778919,-9763.729107762592,-231.92721366005844,-389.1606493156422,-117.11132530483201,-14848.641338223377,-1782.026040963183,14702.456081104265,2,N,N,12
13076.340286869474,2216.829804948676,-11412.924756060098,8258.385482277312,1382.3057724759046,-7479.808353803017,1725.067505776205,370.11020743030906,-2071.934416449273,11209.86709780362,1518.4239921964452,-10430.240560902508,4990.139244264721,661.4358961212315,-4686.531520388621,-4379.90491510751,-551.0000601862077,4030.783133990701,10897.945130995118,777.087308868122,-11298.377967263965,192.10756009786337,-401.0691455039284,-581.5386398967992,-16198.223605097113,-2216.935867196135,15732.99181084014,0,N,N,13
14140.89816191382,2538.8981938437432,-12004.305584536083,8887.058623459045,1486.8580333042753,-8051.045046062864,2031.247514589406,175.12677640071033,-2878.764637266573,12076.530561822128,1712.7038132633106,-11149.213366475236,5282.880421871332,745.0343359822944,-4944.53885132096,-4888.438632555415,-639.1615962436415,4418.927726000842,11824.683934691166,793.3452349674661,-12524.641566573133,93.91301900647613,-361.24275385016404,-485.30245458479567,-18071.262834166857,-2186.06013353822,17993.151028406974,0,N,N,14
14596.223180134202,2377.1286748323773,-12528.470466068376,9543.408475304539,1458.207973182179,-8719.322710000391,3185.371571411599,341.79809775257024,-3968.1877289882323,12209.679080697337,1504.8461149070624,-11344.180901860285,5514.315037990734,696.0535787718566,-5192.893994432154,-4478.305907001319,-470.49896743336353,4051.065904197554,11516.339411203899,418.95679311380366,-12322.340055305927,-349.86725688022716,-448.06522038687535,-72.87937775109936,-18825.135400689942,-1907.2142847267849,18812.537692598722,0,N,N,15
10652.295120903344,2198.68795422105,-8632.26106777126,6387.665096634404,1296.9213153782362,-5530.119263858608,302.8286896312421,92.25110569926841,-1009.8217856670589,9207.984877469777,1409.4127794123947,-8382.776375357895,3985.8451625047583,637.9594888238242,-3657.176470267155,-3955.2608870435342,-497.7690804589074,3581.4729826623247,9128.76604636867,461.24025270140345,-9942.936299467132,482.1720531250082,-347.5305183966657,-923.5715439691285,-12588.023329380338,-1627.6431341110138,12585.936968156799,0,N,N,16
10247.269761781628,2429.4274725283803,-7739.239421542145,6317.974621699452,1363.8980020590925,-5400.000032886537,1031.0601512874798,2.578492664295652,-2190.2438608699345,8419.999837962843,1482.3079496317844,-7393.112171301821,3670.5833940961684,649.2307185376001,-3316.864260077585,-3437.848438335547,-550.6653781226892,2872.4519472392712,7491.650781590214,259.3560128268478,-8497.815161192739,-197.7723227709114,-418.9689008169644,-265.9620887605656,-11993.14538516061,-1571.1287209995198,12158.818123490855,0,N,N,17
12873.651352733685,2156.3520842008356,-11230.152670445146,8218.356994928434,1306.4518339994866,-7525.97773618513,2153.7236676829834,277.37487593273624,-2676.9965678612725,10978.855745747369,1499.422229062826,-10198.135376615997,4884.657087663045,651.5416198478191,-4594.279571992445,-4270.882705886192,-551.3482918897246,3891.418734651528,10609.486488988703,794.0302666051464,-10973.703518256065,42.395602718189366,-326.31985122340734,-346.1553824912985,-16382.606178416918,-2080.737491491266,16070.430254175151,0,N,N,18
10381.667478792742,2322.9970466551063,-8077.745219020778,6238.810217914426,1316.6317570740734,-5360.990755322664,585.9163223091409,-12.099877257302907,-1592.1513960944567,8817.196651340653,1461.5246316400812,-7847.534445771924,3735.6473723138906,654.1450165252904,-3379.5824052639364,-3840.3205597071374,-536.7699740228318,3337.4398267159204,8556.329545887602,354.9251912888832,-9425.725519250807,93.71106195425381,-345.1826696808847,-502.6725205844387,-12652.498193151352,-1521.4284190760955,12757.526986704623,0,N,N,19
14020.197314079458,2419.209071358357,-12159.551189334648,9186.54176878045,1532.606596074638,-8365.872145257554,2899.553643905854,508.4271858809958,-3402.2097885031217,11666.447800445585,1602.7847099238147,-10814.461512016167,5340.886109311335,715.0254151213189,-5023.803760934504,-4167.546378305287,-540.1966890280621,3754.655202906197,10628.36578921145,676.5509962865938,-11141.625587161314,-321.43549188913835,-483.9554569864266,-91.40044140665009,-17375.302611794974,-2359.4377768627946,16994.280561263968,0,N,N,20
10876.149695672648,2151.094825140361,-8954.914272376494,6785.548312758355,1283.0850615389766,-6006.594424929804,1253.8905493196412,179.45472846517785,-1961.5777015391786,9182.336187874063,1386.672578146877,-8281.485973595354,4046.1014243866384,623.8584847455284,-3728.5694177766645,-3645.1538876227237,-484.94481592899126,3156.708097900713,8649.840627848142,383.62619347302336,-9177.746100057419,-0.41747005958984573,-370.12225750589255,-358.70806176413726,-13183.444609310787,-1621.815856855966,12955.499546227968,0,N,N,21
9653.56061253052,1816.28606507824,-8036.468860280528,6103.512983019102,1090.5643046952978,-5461.144286755139,1304.3436155529746,181.9540414711791,-1931.0464294555939,8138.766525783416,1162.2043498527441,-7431.608089894864,3651.190346575671,528.5658036155643,-3394.2029171955523,-3130.7420264996535,-397.94340650644403,2760.820197009224,7641.572700329237,338.8216180330792,-8195.304722508621,41.2009867712635,-308.74166000601537,-347.71048210511765,-11678.023607901585,-1410.400806478213,11614.594346658574,0,N,N,22
11594.380093072548,2120.2697308546935,-9858.20787130056,7444.88729128786,1260.7887915670774,-6742.4157280406,2136.79938103327,150.4739119255343,-2822.4385274634087,9754.991945950977,1450.425171632946,-8940.454714990738,4340.513260901162,654.1920358315235,-4031.5616889307853,-3771.9216355699064,-521.6660366842221,3361.025933946341,9193.560449436216,656.6029092655458,-9632.770619497263,-173.4536222689444,-261.103164960156,-99.99765312651868,-14794.368714996135,-1756.2554406674194,14664.700212126452,0,N,N,23
12492.744477049462,3112.2602135764155,-9342.586138799335,7651.544404689277,1790.6489156353775,-6402.098452724724,843.2560750164175,88.6722733862533,-2076.45272182403,10226.99810989396,1906.1635740260667,-8903.523657684484,4506.808759061991,837.4664144053182,-4025.2238178184107,-4193.906135707037,-704.5950296868587,3515.656069342723,8836.862491389878,348.72799590355874,-10103.875959619905,-109.49665329851223,-588.295838214783,-545.3403617152029,-13836.740620156337,-2132.7209989078024,13870.819228599332,0,N,N,24
10937.698906949992,2076.4618028444434,-9053.661765545525,6964.090187789495,1190.7108409797775,-6268.604697068896,1780.0226097830218,59.72358613572635,-2648.609923905865,9170.709747998533,1371.1808753017249,-8325.84675349727,4110.2453943244345,609.3105542175125,-3808.0960598152815,-3531.9214366421947,-499.553290649597,3080.2825677543096,8487.462525182584,485.6696391038503,-9115.07233393885,-54.793126799490665,-279.79744088472427,-241.56825824646864,-13461.799452246358,-1542.2192525271516,13527.892826462252,0,N,N,25
12560.190208778336,2435.827171692256,-10323.972666639234,8020.142816838072,1405.81949338966,-7185.094250459021,2107.4034245229923,102.09353743820327,-3109.6535197374847,10465.530532700861,1587.5119813475062,-9476.53294525944,4695.200292368559,705.3917487207359,-4339.716564253923,-4002.1982819979094,-573.7121773771272,3479.11754036622,9563.916091930276,521.7602534750563,-10339.444507987326,-163.6649824892138,-360.16591277129635,-206.9233055542927,-15405.647819917576,-1819.6350690097493,15476.549736046916,1,N,N,25
10997.897829827749,1609.5429765644656,-9627.248116575625,7288.611874166974,994.0096607201984,-6746.038601182414,2652.0841441116263,274.2650483479326,-3192.782331309265,9198.884268150148,1013.3180237821247,-8662.11663185976,4232.260531694115,457.9607176772112,-4039.4425486259297,-3200.317107972523,-323.7489249428894,2924.0291934769302,8635.15333208966,321.2290703794509,-9219.143026278725,-237.82732068846462,-331.3138355283654,-69.86989284824301,-14150.358339048122,-1402.2858536318038,14170.47995426216,0,N,N,26
11023.626465926616,1929.3059804114973,-9400.185276448497,7097.5446991746485,1156.0184681338342,-6459.026783149338,1944.7828413781785,215.6618868263783,-2584.882359605197,9269.179353587366,1273.9744429700086,-8571.384258384229,4206.275559925262,563.6517988653065,-3954.3486031937136,-3451.016421567637,-450.536193374002,3093.946338983559,8632.597521060707,523.0902309524057,-9170.098133060925,-25.07976808839038,-316.0967018392326,-285.83772587155244,-13573.471531569909,-1679.5553366240658,13496.856237305095,0,N,N,27
11300.710083045016,1848.4005885965323,-9746.348406790206,7337.6365364027715,1084.237345091819,-6746.155567818376,2428.4422859659285,121.861570267465,-3107.9717961534734,9520.237950938936,1243.1581664460296,-8839.454441996597,4251.714764532568,552.0155562972217,-4007.4274573070006,-3580.328011394802,-445.21214095249377,3220.6679607816195,9095.581843926848,541.4679561217763,-9582.934513388536,-225.16359398004806,-249.70240109143793,-37.130178457461625,-14807.95597561236,-1519.5206668265992,14791.286333551454,0,N,N,28
10380.3120799121,1689.4609552541065,-9021.6447708644,6771.150262810399,1028.3483061327856,-6227.750776118176,2232.6788331269863,245.62365709163288,-2731.125792797434,8722.517249653063,1127.3021469727244,-8129.589016143073,3927.628626177228,497.2003840501883,-3713.201168439267,-3232.6066074011724,-397.9180108778014,2931.505974305511,8259.490859037414,500.8032753696533,-8697.318240559733,-200.36895617079693,-285.77778105259017,-63.834652950946406,-13415.78773533159,-1562.6782615538646,13308.490123850386,0,N,N,29
11559.190538142004,2415.1750035683503,-9546.232071256498,7079.965954969289,1481.5004850111175,-6156.509289123083,837.9222642852037,266.79207860202945,-1365.9350829802834,9858.881762013032,1606.9642679536355,-8909.280176686065,4267.996675867116,726.1375355587851,-3887.134714255824,-4168.347205514586,-572.5480627466895,3736.2447804785033,9500.008603881135,630.9768560880739,-10010.743602266808,164.35739852010352,-399.73763693038893,-580.790297761621,-13959.865675667916,-2052.494199945361,13564.256216513852,0,N,N,30
12040.406300090182,1941.9898767414363,-10382.779016766899,7767.9796452700975,1182.2348630033075,-7109.014465077019,2287.430196239442,287.8084364511436,-2896.9706816782573,10175.54220806015,1246.193200571144,-9488.775074992183,4554.98778415022,552.5839721818534,-4308.260501383838,-3851.89181216034,-425.1376549957365,3505.318178599926,9791.675620312199,437.1751807704282,-10422.36478519754,-98.42783997741344,-376.67664201027173,-254.45385621086393,-15448.836684984666,-1703.06636500371,15382.547264375557,0,N,N,31
8928.514762711264,2020.70768412396,-6702.624444813642,5567.223669296972,1106.6008876364563,-4833.020946428291,1200.912768736634,-59.10411848242174,-2409.702166563775,7335.553945429292,1186.0401883773216,-6529.031707207062,3204.408710288634,536.0557746679117,-2920.6802824874403,-2968.0669337161644,-413.0628720192859,2529.274095272606,6676.884585113022,111.52219114693355,-7815.759830197397,-204.34308765611866,-323.36299045216407,-170.68979812347595,-10890.899668356084,-1132.7167140148783,11427.959409720637,0,N,N,32
9062.743375712529,2044.0712342033034,-7030.475172216327,5380.653788336327,1172.4076814961657,-4574.483988666143,231.6789937091479,40.909496909147606,-1048.132863795788,7726.743206636853,1263.61630294379,-6900.138136120711,3261.8674915704405,551.3010594133766,-2962.8203636804765,-3418.378076833895,-477.4680985797246,2985.957500571265,7542.284052001978,295.3427701497953,-8372.180670054415,192.79129405532342,-367.6576095093334,-627.1499829263632,-10803.618496798475,-1439.7394336392545,10835.024934171368,0,N,N,33
11064.078226848413,2506.3294107681427,-8538.045207706515,6575.591111358925,1419.4436715252334,-5610.71351867936,345.0305946169435,18.707524602259724,-1428.692788713126,9416.4995876991,1546.2173234417899,-8397.341327256278,3975.3658315854395,671.6989079162781,-3615.491916970865,-4148.670454870577,-586.8177008046135,3602.413417082524,9166.02237799696,349.6303074305035,-10223.72231172711,206.3076826134518,-437.1475475401864,-722.8634174918359,-13224.720009012239,-1721.5949513207247,13344.712710662603,1,N,N,33
11862.756204399826,2409.1105944856245,-9648.291583780781,7341.658240877482,1447.2916951683694,-6429.509615418709,1064.9895698773962,245.78227546558108,-1833.971930615763,10022.992832556474,1508.3521116081358,-9111.168185299506,4426.381568698491,677.6395252240135,-4082.6216116214136,-4022.915092298551,-514.6165315019641,3584.797148685977,9466.073296955332,409.2297048855948,-10326.162032526538,135.30780008561624,-466.27726769143135,-616.8169912234663,-14038.613122286952,-1890.5522486610616,13954.213631075687,0,N,N,34
12684.59438803341,2528.8704214512,-10398.678780737548,7867.615292451567,1530.8451449778154,-6919.002819220456,1133.3545807733262,303.00371300924434,-1888.8011957306478,10732.283448722244,1590.8986616090956,-9765.57528474028,4772.041974197996,712.2131170680054,-4412.77153769038,-4247.667855907772,-539.580335683793,3778.3183338417366,10106.215490986313,437.2122875034919,-10981.672239732288,190.17672748544555,-507.57053927862853,-697.0643166582465,-14871.485069717315,-2041.0024952246195,14732.175879327193,1,N,N,34
9787.567881889398,2271.7818028767974,-7750.052775715702,5867.612091769526,1325.6699727788687,-4994.89378355816,236.62948158372842,81.66100523620844,-889.481887909993,8300.544792690578,1505.5090111137831,-7361.595337003851,3600.4100975523243,653.6838913564097,-3245.005894195532,-3544.644413144926,-587.1225240588399,3083.4629283783825,7722.8283681757,585.3142133271235,-8276.714469246692,245.66146601657033,-348.21745054623517,-646.503582225909,-11054.89639861844,-1816.135475137463,10755.45264381199,0,N,N,35
12124.792500517246,2805.109395143754,-9625.332544320925,7216.028593453923,1642.5038404271154,-6129.773165003616,42.60611851749877,110.14927096310146,-794.7184031294873,10344.590181990858,1862.4873034813995,-9195.047698481068,4499.680284536438,809.7339291805529,-4060.197300521644,-4433.075324612553,-721.1946845400175,3883.2841611762033,9691.416795153878,734.0032342999377,-10394.466029788362,461.37147329084985,-436.1059142578242,-975.1989772508987,-13435.196357215167,-2259.71578463722,13043.849101596106,1,N,N,35
11359.87848726124,2561.604669229532,-8953.317355616613,6778.369498957702,1541.5131971987892,-5667.8663948479125,115.97202747770689,207.2537143577237,-725.8352120691093,9636.28086541106,1586.3028387676445,-8617.50418547419,4144.241771677687,687.3197017711433,-3758.508730679452,-4165.413198491443,-600.6724595648099,3676.083892697783,9150.687101231626,405.6327446587771,-10009.785123221303,287.55119147558014,-554.1434389598755,-926.7329078474057,-12877.278815775671,-2029.656111957959,12470.417134051957,0,N,N,36
12435.952703041956,2728.9810421070956,-9986.316153383697,7449.279902290606,1678.9839004518628,-6263.527671407748,156.8239781798468,335.79495353998004,-620.3949177101349,10585.712533368584,1716.39577619749,-9506.375787387762,4570.6150854983825,740.5269211150662,-4152.0473904097,-4590.065909486104,-646.6114459597791,4100.537640006311,10085.795899539138,503.0867090878479,-10920.92075889369,386.5480795259947,-627.0480276868396,-1080.7695674245283,-14127.318185945689,-2355.937205042643,13542.500584212274,1,N,N,36
9006.562480756766,1892.1355904846046,-7012.761575128037,5593.971508831875,1071.4219602627304,-4886.520448505884,1128.7538131333363,-1.0843242917731999,-2130.4526185958293,7533.6015423641265,1122.88346448371,-6781.91820528791,3262.7133522713953,522.3348918562536,-2989.352092933888,-3082.3313624783013,-371.20223625105075,2681.4057697561607,7192.6111436207175,110.41688631945419,-8156.798282923085,-115.76254207242027,-306.7683341363453,-243.366006221234,-11278.491741676437,-1076.79549055991,11647.253654102122,0,N,N,37
9349.046851337354,1972.5596866473966,-7261.61122291141,5808.395748686089,1115.3663325301955,-5065.05903444901,1201.791608736066,-15.584171613308712,-2257.7387521678347,7814.057307740379,1171.5194608359516,-7018.358732160859,3372.5321506130695,547.5926411301205,-3080.431617199166,-3208.9481497096294,-387.9062363236846,2784.1498404633658,7469.450566378306,107.0218509137722,-8460.642310549138,-158.43166452903256,-312.31285267476517,-208.56701387088208,-11798.461302026177,-1095.7713099441717,12183.459131015481,1,N,N,37
8544.29441645962,1771.657534987909,-6689.877940993832,5314.213694533908,1001.7259761727714,-4656.522107249152,1114.834972032727,-13.18193634319735,-2060.3699563074947,7161.512859725631,1060.4481887252844,-6452.368251077438,3098.6000458709277,495.29468783892366,-2839.5772631780883,-2929.4570087547204,-349.0687338912098,2549.834325023802,6871.994689822528,117.71460893770842,-7750.885112574155,-113.03278619674961,-274.8033548692089,-212.29334383085188,-10798.225674872432,-995.2306997311483,11145.9556614869,2,N,N,37
9363.046198104548,2257.6810319401857,-7014.901572946208,5507.685759883751,1260.724411031007,-4641.879346336256,11.127214330606876,-9.77284132917336,-1031.2008615927946,7925.189865926946,1377.8412334853156,-6990.5278433331905,3378.6577838461753,598.1344014492828,-3047.572922869419,-3505.219531415054,-517.8687540346153,3020.990380565531,7503.355807942889,269.0546482493689,-8518.054764770433,281.8092062593322,-393.28397355568086,-734.7708340235026,-10609.037986208597,-1492.115792902415,10777.481175812121,0,N,N,38
9832.394323160825,2362.1738100440216,-7383.209706902551,5798.428017966545,1322.7691034549048,-4893.914697164766,63.998321705685385,4.082025977356693,-1121.6508738941454,8311.872045861906,1440.2434146221408,-7335.132940988844,3543.7999484632946,623.9327238172374,-3200.1255086032193,-3673.0069373197307,-543.0930554304271,3162.274156875636,7859.544702075551,280.1727554036862,-8911.898083367403,274.0900444211991,-417.89330476432343,-749.945464936995,-11185.648417641802,-1579.1471800113513,11343.091573380036,1,N,N,38
9420.284723377164,1983.305883647222,-7361.62964961135,5844.990831510553,1163.783083760286,-5050.418770324998,918.0078299081263,112.33453862918478,-1784.601448988203,7863.994467986171,1156.8164508312325,-7097.94632683915,3478.1800126659155,536.6181514291713,-3184.181022331966,-3129.6355816842724,-377.430991724896,2757.864015021025,7337.29639852906,91.97092268686004,-8360.621038787789,-2.774289905244814,-395.92725340970446,-434.61373459680533,-11129.709369183394,-1266.6417962469827,11379.380953327345,0,N,N,39
10184.052935221618,1846.7345581507873,-8326.312552825742,6633.773316677218,1018.1873882663798,-6027.451811331438,2403.960335506757,-57.50184084907967,-3478.272677308433,8405.829936368218,1159.2115043098238,-7632.570277319948,3741.002889460678,523.8626018679932,-3484.3986247197527,-3111.6422010515084,-411.2347707604332,2644.4872546173538,7760.474105198167,243.7813476882965,-8511.595354609875,-472.3499419723088,-236.016580971295,212.7826591069354,-13386.137342174976,-1086.953861104998,13728.36472535257,0,N,N,40
11285.444830098291,2083.832244612653,-9142.550005616105,7328.261299591189,1151.520975294142,-6627.561223527603,2555.689155285405,-61.63812517254527,-3790.5670897432806,9307.416199324345,1281.833029394978,-8449.231869878706,4147.705109133668,586.5420293411098,-3859.1545683732184,-3462.933734889676,-440.4804537765622,2953.860602310569,8580.965655403608,211.99645791872265,-9515.15727559704,-476.0627681276676,-279.50543673463375,161.60161577243127,-14692.230052360768,-1172.8205167688272,15142.453442166325,1,N,N,40
11202.846481976918,2014.780208671871,-9311.843772709293,7144.828359288247,1184.6853593920262,-6446.628226376039,1793.3087429205284,146.14932524386234,-2659.8492484239678,9422.769948750156,1256.5147565117875,-8654.6677257173,4246.478325791208,574.3229317990053,-3976.3473465139855,-3548.5532121251213,-416.24192541183834,3132.107779206268,8870.601876069852,295.5750775738341,-9646.55728712865,-9.537879637148876,-341.57886376630313,-342.15706892562457,-13788.839997814697,-1440.984614676537,13927.19552441892,0,N,N,41
12136.128650122871,2171.4900431868787,-10091.457511522542,7828.346413783702,1270.6608380739322,-7081.821364750694,2265.7093955938526,136.53203698488537,-3232.037683895921,10124.33521883297,1355.768902254692,-9290.221605068706,4586.169097003784,619.7046716200989,-4296.650259296242,-3711.531559418733,-455.1116242652004,3247.4584764958254,9377.409501294273,318.7056384849523,-10190.306378288575,-188.35686341247015,-353.86361781957044,-179.10677064952392,-15064.38398210331,-1527.7407582750961,15213.666287430235,1,N,N,41
